t_bin_index,Q2_bin_index,xB_bin_index,phi_bin_index,xB_lo,xB_hi,Q2_lo,Q2_hi,t_lo_input,t_hi_input,t_lo_aao,t_hi_aao,N,phi_lo,phi_hi,phi_c,xB_c,Q2_c,t_c,avg,d4sig_center,C_BC,n_phys,n_valid,n_xsec_failed,physical_fraction
0,0,6,3,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,54.0,72.0,62.999999999999986,0.43,1.25,-0.5,0.014422852345100535,0.008236484205376586,1.7510933045540997,625,625,0,1.0
0,0,6,4,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,72.0,90.0,81.0,0.43,1.25,-0.5,0.016920655226785455,0.009956631669144183,1.69943569161275,625,625,0,1.0
0,0,6,5,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,90.0,108.0,99.0,0.43,1.25,-0.5,0.016076092153980166,0.0096350288715872,1.6685048242446952,625,625,0,1.0
0,0,6,6,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,108.0,126.0,117.0,0.43,1.25,-0.5,0.01209718572945377,0.007298534174942084,1.6574815489645582,625,625,0,1.0
0,0,6,7,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,126.0,144.0,135.0,0.43,1.25,-0.5,0.006925106085505365,0.0041519903715995145,1.6679003238722672,625,625,0,1.0
0,0,6,8,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,144.0,162.0,153.0,0.43,1.25,-0.5,0.002724902833226905,0.0016001141290617974,1.7029427987268697,625,625,0,1.0
0,0,6,9,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,162.0,180.0,170.69436308785885,0.42966101694915254,1.26,-0.5037966101694915,0.0006159186735311639,0.0003321976243134852,1.8540730831655179,625,590,0,1.0
0,0,6,10,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,180.0,198.0,189.30563691214113,0.42966101694915254,1.26,-0.5037966101694915,0.0006159192007631699,0.00033219797366221916,1.85407272047192,625,590,0,1.0
0,0,6,11,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,198.0,216.0,207.0,0.43,1.25,-0.5,0.002724904094583213,0.0016001151888413463,1.7029424591340412,625,625,0,1.0
0,0,6,12,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,216.0,234.0,225.0,0.43,1.25,-0.5,0.006925108056659528,0.0041519900262780894,1.6679009373409566,625,625,0,1.0
0,0,6,13,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,234.0,252.0,243.0,0.43,1.25,-0.5,0.01209719067888075,0.0072985384378755494,1.657481259001492,625,625,0,1.0
0,0,6,14,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,252.0,270.0,261.0,0.43,1.25,-0.5,0.01607609368615569,0.0096350288715872,1.6685049832660688,625,625,0,1.0
0,0,6,15,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,270.0,288.0,279.0,0.43,1.25,-0.5,0.016920653720415388,0.009956632371694672,1.699435420405645,625,625,0,1.0
0,0,6,16,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,288.0,306.0,297.0,0.43,1.25,-0.5,0.014422850203301283,0.008236481359451731,1.75109364956559,625,625,0,1.0
0,0,6,17,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,306.0,324.0,315.0,0.43,1.25,-0.5,0.010181548875966635,0.005582530937422498,1.8238230992531754,625,625,0,1.0
0,0,6,18,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,324.0,342.0,333.0,0.43,1.25,-0.5,0.006292109121962781,0.0032966670062811584,1.9086274440137234,625,625,0,1.0
0,0,6,19,0.38,0.48,1.0,1.5,0.4,0.6,-0.6,-0.4,5,342.0,360.0,351.0,0.43,1.25,-0.5,0.004117267973786386,0.0020836381313357934,1.9759995326764626,625,625,0,1.0
0,0,7,0,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,0.0,18.0,9.000000000000002,0.529349593495935,1.247560975609756,-0.5013008130081301,0.004046957048742841,0.0036229903402941687,1.1170212086224465,615,615,0,0.984
0,0,7,1,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,18.0,36.0,27.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.006077348107532744,0.005134843650562976,1.183550760472801,615,615,0,0.984
0,0,7,2,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,36.0,54.0,45.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.009890568927560732,0.007651624737097719,1.2926102974715734,615,615,0,0.984
0,0,7,3,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,54.0,72.0,63.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.01430620083676219,0.010185831872867668,1.4045196323012246,615,615,0,0.984
0,0,7,4,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,72.0,90.0,81.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.017125170781139086,0.01151605143755839,1.487069667411101,615,615,0,0.984
0,0,7,5,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,90.0,108.0,99.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.01644449879040606,0.010801190199909067,1.5224709949598425,615,615,0,0.984
0,0,7,6,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,108.0,126.0,117.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.012358798523115434,0.008204854975756385,1.50627872882983,615,615,0,0.984
0,0,7,7,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,126.0,144.0,135.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.006980453387241296,0.004817092685320098,1.4491009086277196,615,615,0,0.984
0,0,7,8,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,144.0,162.0,153.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.0026354804935316725,0.0018963780454992047,1.3897442547316063,615,615,0,0.984
0,0,7,9,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,162.0,180.0,170.3492814960923,0.5283834586466166,1.2704887218045113,-0.5081954887218045,0.0005422255442130247,0.00032082994700558323,1.6900714826461902,615,532,0,0.984
0,0,7,10,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,180.0,198.0,189.65071850390768,0.5283834586466166,1.2704887218045113,-0.5081954887218045,0.0005422260911519299,0.00032083044023230946,1.6900705891850865,615,532,0,0.984
0,0,7,11,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,198.0,216.0,206.99999999999997,0.529349593495935,1.247560975609756,-0.5013008130081301,0.0026354818255501077,0.0018963795125300478,1.3897438820323413,615,615,0,0.984
0,0,7,12,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,216.0,234.0,225.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.006980455404047076,0.0048170920284406156,1.44910152491041,615,615,0,0.984
0,0,7,13,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,234.0,252.0,243.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.012358803526396775,0.008204860854827748,1.5062782593229285,615,615,0,0.984
0,0,7,14,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,252.0,270.0,261.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.01644450030846594,0.010801188240218612,1.522471411731744,615,615,0,0.984
0,0,7,15,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,270.0,288.0,279.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.017125168892683937,0.01151605143755839,1.4870695034264958,615,615,0,0.984
0,0,7,16,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,288.0,306.0,297.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.014306198542558175,0.010185829913177213,1.4045196772872204,615,615,0,0.984
0,0,7,17,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,306.0,324.0,315.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.009890569259952466,0.007651626039908692,1.2926101208247878,615,615,0,0.984
0,0,7,18,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,324.0,342.0,333.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.006077347764306393,0.005134843650562976,1.1835506936301912,615,615,0,0.984
0,0,7,19,0.48,0.58,1.0,1.5,0.4,0.6,-0.6,-0.4,5,342.0,360.0,351.0,0.529349593495935,1.247560975609756,-0.5013008130081301,0.004046956456000815,0.0036229887090434548,1.117021547955444,615,615,0,0.984
0,0,8,0,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,0.0,18.0,9.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.008165134036915829,0.0049012574265774956,1.665926378940979,235,235,0,0.376
0,0,8,1,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,18.0,36.0,27.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.012156119581905836,0.0075695405944263446,1.605925674123039,235,235,0,0.376
0,0,8,2,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,36.0,54.0,45.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.02083945576242997,0.013417379709755154,1.5531688163582766,235,235,0,0.376
0,0,8,3,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,54.0,72.0,63.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.032669756630540316,0.02153735645875531,1.5168879566581857,235,235,0,0.376
0,0,8,4,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,72.0,90.0,81.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.04195697578603864,0.027922723627836668,1.5026104310329873,235,235,0,0.376
0,0,8,5,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,90.0,108.0,99.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.04216559205208832,0.02766243368503665,1.524290759525501,235,235,0,0.376
0,0,8,6,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,108.0,126.0,117.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.03232069506267271,0.020313252709107298,1.5911137189851414,235,235,0,0.376
0,0,8,7,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,126.0,144.0,135.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.018225048231138238,0.01068091118492317,1.7063196122128728,235,235,0,0.376
0,0,8,8,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,144.0,162.0,153.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.006691633496705828,0.003489350839734495,1.9177302037117583,235,235,0,0.376
0,0,8,9,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,162.0,180.0,169.93021544964606,0.6133626373626373,1.2423076923076923,-0.536043956043956,0.0015873929185551965,0.0002931057875703337,5.41576790998808,235,182,0,0.376
0,0,8,10,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,180.0,198.0,190.06978455035394,0.6133626373626373,1.2423076923076923,-0.536043956043956,0.0015873941688031195,0.0002931065432979908,5.415758211816081,235,182,0,0.376
0,0,8,11,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,198.0,216.0,207.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.0066916368991775865,0.0034893534781072384,1.9177297287769743,235,235,0,0.376
0,0,8,12,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,216.0,234.0,225.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.01822505380727209,0.010680910003562239,1.7063203230056025,235,235,0,0.376
0,0,8,13,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,234.0,252.0,243.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.03232070777991405,0.02031326678699171,1.591113242337353,235,235,0,0.376
0,0,8,14,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,252.0,270.0,261.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.042165594978785616,0.027662429058039673,1.5242911202886869,235,235,0,0.376
0,0,8,15,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,270.0,288.0,279.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.041956968398759266,0.027922723627836668,1.5026101664714255,235,235,0,0.376
0,0,8,16,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,288.0,306.0,297.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.03266975139188976,0.021537349469036474,1.5168882057124982,235,235,0,0.376
0,0,8,17,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,306.0,324.0,315.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.02083945683904544,0.013417384435198873,1.5531683495909727,235,235,0,0.376
0,0,8,18,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,324.0,342.0,333.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.012156118787868164,0.0075695405944263446,1.6059255692239816,235,235,0,0.376
0,0,8,19,0.58,0.7,1.0,1.5,0.4,0.6,-0.6,-0.4,5,342.0,360.0,351.0,0.6144680851063828,1.2095744680851064,-0.5365957446808511,0.008165132971567606,0.004901255664380775,1.6659267605455936,235,235,0,0.376
0,1,0,0,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,0.0,18.0,9.0,0.09166666666666665,1.6666666666666665,-0.5,6.773721564863902e-06,5.815924062021288e-06,1.1646853522550529,150,150,0,0.24
0,1,0,1,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,18.0,36.0,27.000000000000007,0.09166666666666665,1.6666666666666665,-0.5,6.836731626387423e-06,5.840579467420058e-06,1.1705570764894313,150,150,0,0.24
0,1,0,2,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,36.0,54.0,45.0,0.09166666666666665,1.6666666666666665,-0.5,6.927954941623916e-06,5.87365647770015e-06,1.179496105692681,150,150,0,0.24
0,1,0,3,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,54.0,72.0,63.0,0.09166666666666665,1.6666666666666665,-0.5,6.992139175124864e-06,5.889557601958924e-06,1.187209574586589,150,150,0,0.24
0,1,0,4,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,72.0,90.0,81.0,0.09166666666666665,1.6666666666666665,-0.5,6.9766789835449735e-06,5.864364768726326e-06,1.1896734358596575,150,150,0,0.24
0,1,0,5,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,90.0,108.0,99.0,0.09166666666666665,1.6666666666666665,-0.5,6.8544585711203404e-06,5.7867249977193715e-06,1.184514310568029,150,150,0,0.24
0,1,0,6,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,108.0,126.0,117.0,0.09166666666666665,1.6666666666666665,-0.5,6.637441831553224e-06,5.664237864099262e-06,1.1718155188401014,150,150,0,0.24
0,1,0,7,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,126.0,144.0,135.0,0.09166666666666665,1.6666666666666665,-0.5,6.375500887624948e-06,5.522713459220918e-06,1.154414570790412,150,150,0,0.24
0,1,0,8,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,144.0,162.0,153.0,0.09166666666666665,1.6666666666666665,-0.5,6.140599004763835e-06,5.398364940363894e-06,1.1374923838235191,150,150,0,0.24
0,1,0,9,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,162.0,180.0,171.0,0.09166666666666665,1.6666666666666665,-0.5,6.0020526110852766e-06,5.325726045375152e-06,1.126992368730165,150,150,0,0.24
0,1,0,10,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,180.0,198.0,188.99999999999997,0.09166666666666665,1.6666666666666665,-0.5,6.0020526603416595e-06,5.325726045375152e-06,1.126992377978929,150,150,0,0.24
0,1,0,11,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,198.0,216.0,207.0,0.09166666666666665,1.6666666666666665,-0.5,6.140599105501046e-06,5.398364940363894e-06,1.1374924024842084,150,150,0,0.24
0,1,0,12,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,216.0,234.0,225.0,0.09166666666666665,1.6666666666666665,-0.5,6.375500985442242e-06,5.522713459220918e-06,1.1544145885022297,150,150,0,0.24
0,1,0,13,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,234.0,252.0,243.0,0.09166666666666665,1.6666666666666665,-0.5,6.637442030586922e-06,5.664238244529531e-06,1.17181547527548,150,150,0,0.24
0,1,0,14,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,252.0,270.0,261.0,0.09166666666666665,1.6666666666666665,-0.5,6.854458666327535e-06,5.7867249977193715e-06,1.1845143270207192,150,150,0,0.24
0,1,0,15,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,270.0,288.0,279.0,0.09166666666666665,1.6666666666666665,-0.5,6.976678996409856e-06,5.864364768726326e-06,1.1896734380533958,150,150,0,0.24
0,1,0,16,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,288.0,306.0,297.0,0.09166666666666665,1.6666666666666665,-0.5,6.992139172595428e-06,5.889557601958924e-06,1.1872095741571107,150,150,0,0.24
0,1,0,17,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,306.0,324.0,315.0,0.09166666666666665,1.6666666666666665,-0.5,6.927954923968103e-06,5.87365647770015e-06,1.1794961026867488,150,150,0,0.24
0,1,0,18,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,324.0,342.0,333.0,0.09166666666666665,1.6666666666666665,-0.5,6.836731634345198e-06,5.840579467420058e-06,1.1705570778519288,150,150,0,0.24
0,1,0,19,0.05,0.1,1.5,2.0,0.4,0.6,-0.6,-0.4,5,342.0,360.0,351.0,0.09166666666666665,1.6666666666666665,-0.5,6.7737215533094675e-06,5.815924062021288e-06,1.1646853502683634,150,150,0,0.24
0,1,1,0,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,0.0,18.0,9.0,0.125,1.75,-0.5,4.410190741563755e-05,3.637527787579141e-05,1.2124143096921436,625,625,0,1.0
0,1,1,1,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,18.0,36.0,27.0,0.125,1.75,-0.5,4.615679847595096e-05,3.753116528290527e-05,1.2298258827837274,625,625,0,1.0
0,1,1,2,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,36.0,54.0,45.0,0.125,1.75,-0.5,4.932869841037418e-05,3.929808812723322e-05,1.25524423098308,625,625,0,1.0
0,1,1,3,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,54.0,72.0,62.999999999999986,0.125,1.75,-0.5,5.211505589539451e-05,4.080457081200772e-05,1.277186718505036,625,625,0,1.0
0,1,1,4,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,72.0,90.0,81.0,0.125,1.75,-0.5,5.305105967817736e-05,4.12046298356326e-05,1.287502396934538,625,625,0,1.0
0,1,1,5,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,90.0,108.0,99.0,0.125,1.75,-0.5,5.1308351997206194e-05,4.002739683264921e-05,1.2818308472999531,625,625,0,1.0
0,1,1,6,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,108.0,126.0,117.0,0.125,1.75,-0.5,4.705752072335443e-05,3.738810786057311e-05,1.258622685556602,625,625,0,1.0
0,1,1,7,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,126.0,144.0,135.0,0.125,1.75,-0.5,4.145140335404898e-05,3.3976825559325384e-05,1.2199904691411674,625,625,0,1.0
0,1,1,8,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,144.0,162.0,153.0,0.125,1.75,-0.5,3.6230828970930105e-05,3.0825983330057995e-05,1.1753340869292537,625,625,0,1.0
0,1,1,9,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,162.0,180.0,171.0,0.125,1.75,-0.5,3.3098886851490906e-05,2.8942526069249142e-05,1.1436073953011936,625,625,0,1.0
0,1,1,10,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,180.0,198.0,188.99999999999997,0.125,1.75,-0.5,3.309888756889322e-05,2.8942526069249142e-05,1.143607420088329,625,625,0,1.0
0,1,1,11,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,198.0,216.0,207.0,0.125,1.75,-0.5,3.623083083115656e-05,3.0825983330057995e-05,1.1753341472753076,625,625,0,1.0
0,1,1,12,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,216.0,234.0,225.0,0.125,1.75,-0.5,4.145140579208068e-05,3.3976825559325384e-05,1.219990540896891,625,625,0,1.0
0,1,1,13,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,234.0,252.0,243.0,0.125,1.75,-0.5,4.705752571976115e-05,3.738811110077827e-05,1.258622710115505,625,625,0,1.0
0,1,1,14,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,252.0,270.0,261.0,0.125,1.75,-0.5,5.130835380045388e-05,4.002739683264921e-05,1.2818308923502892,625,625,0,1.0
0,1,1,15,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,270.0,288.0,279.0,0.125,1.75,-0.5,5.305105948164538e-05,4.12046298356326e-05,1.2875023921648805,625,625,0,1.0
0,1,1,16,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,288.0,306.0,297.0,0.125,1.75,-0.5,5.2115054571509134e-05,4.080457081200772e-05,1.2771866860604997,625,625,0,1.0
0,1,1,17,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,306.0,324.0,315.0,0.125,1.75,-0.5,4.932869853306612e-05,3.929808812723322e-05,1.2552442341051644,625,625,0,1.0
0,1,1,18,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,324.0,342.0,333.0,0.125,1.75,-0.5,4.615679811335122e-05,3.753116528290527e-05,1.2298258731224303,625,625,0,1.0
0,1,1,19,0.1,0.15,1.5,2.0,0.4,0.6,-0.6,-0.4,5,342.0,360.0,351.0,0.125,1.75,-0.5,4.410190675543055e-05,3.637527463558625e-05,1.2124143995406504,625,625,0,1.0
0,1,2,0,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,0.0,18.0,9.0,0.175,1.75,-0.5,0.00015917200947516402,0.00014206322287373292,1.1204307931028534,625,625,0,1.0
0,1,2,1,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,18.0,36.0,27.0,0.175,1.75,-0.5,0.00017508162571917515,0.00015459445064977667,1.1325220600305428,625,625,0,1.0
0,1,2,2,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,36.0,54.0,45.0,0.175,1.75,-0.5,0.00020000516061684316,0.00017419588759750072,1.1481623554683316,625,625,0,1.0
0,1,2,3,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,54.0,72.0,62.999999999999986,0.175,1.75,-0.5,0.00022286528088529342,0.0001920973884718699,1.1601681972783773,625,625,0,1.0
0,1,2,4,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,72.0,90.0,81.0,0.175,1.75,-0.5,0.00023278663861864838,0.00019969523351233862,1.1657095391025702,625,625,0,1.0
0,1,2,5,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,90.0,108.0,99.0,0.175,1.75,-0.5,0.000223459709251555,0.0001920113270856881,1.1637839946381525,625,625,0,1.0
0,1,2,6,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,108.0,126.0,117.0,0.175,1.75,-0.5,0.0001957974750240788,0.00016979780192273475,1.1531213761717305,625,625,0,1.0
0,1,2,7,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,126.0,144.0,135.0,0.175,1.75,-0.5,0.0001578460683982288,0.00013946347975435315,1.1318093358652328,625,625,0,1.0
0,1,2,8,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,144.0,162.0,153.0,0.175,1.75,-0.5,0.00012195808009572407,0.00011082907745727931,1.1004159097393424,625,625,0,1.0
0,1,2,9,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,162.0,180.0,171.0,0.175,1.75,-0.5,0.00010028411571737368,9.354893502990095e-05,1.071996337374872,625,625,0,1.0
0,1,2,10,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,180.0,198.0,188.99999999999997,0.175,1.75,-0.5,0.00010028412117346712,9.354894323893819e-05,1.071996301629258,625,625,0,1.0
0,1,2,11,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,198.0,216.0,207.0,0.175,1.75,-0.5,0.00012195809240180889,0.00011082908566631656,1.1004159392688617,625,625,0,1.0
0,1,2,12,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,216.0,234.0,225.0,0.175,1.75,-0.5,0.00015784608406819919,0.00013946347975435315,1.1318094482241847,625,625,0,1.0
0,1,2,13,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,234.0,252.0,243.0,0.175,1.75,-0.5,0.00019579750788543311,0.00016979783411080182,1.1531213511101983,625,625,0,1.0
0,1,2,14,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,252.0,270.0,261.0,0.175,1.75,-0.5,0.00022345972014744611,0.0001920113270856881,1.1637840513842377,625,625,0,1.0
0,1,2,15,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,270.0,288.0,279.0,0.175,1.75,-0.5,0.00023278663454632972,0.00019969523351233862,1.1657095187099018,625,625,0,1.0
0,1,2,16,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,288.0,306.0,297.0,0.175,1.75,-0.5,0.0002228652695396991,0.00019209737248584999,1.160168234763937,625,625,0,1.0
0,1,2,17,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,306.0,324.0,315.0,0.175,1.75,-0.5,0.00020000516152774401,0.00017419588759750072,1.148162360697507,625,625,0,1.0
0,1,2,18,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,324.0,342.0,333.0,0.175,1.75,-0.5,0.00017508162244801126,0.00015459445064977667,1.1325220388708965,625,625,0,1.0
0,1,2,19,0.15,0.2,1.5,2.0,0.4,0.6,-0.6,-0.4,5,342.0,360.0,351.0,0.175,1.75,-0.5,0.00015917200468292995,0.0001420632066716857,1.120430887152811,625,625,0,1.0
0,1,3,0,0.2,0.25,1.5,2.0,0.4,0.6,-0.6,-0.4,5,0.0,18.0,9.0,0.225,1.75,-0.5,0.00034650358523980135,0.0003158157274382419,1.097170137948752,625,625,0,1.0
0,1,3,1,0.2,0.25,1.5,2.0,0.4,0.6,-0.6,-0.4,5,18.0,36.0,27.0,0.225,1.75,-0.5,0.00040115839041429593,0.000362718196375445,1.105978124127696,625,625,0,1.0
0,1,3,2,0.2,0.25,1.5,2.0,0.4,0.6,-0.6,-0.4,5,36.0,54.0,45.0,0.225,1.75,-0.5,0.0004873620721491748,0.0004366776483029149,1.1160682806716526,625,625,0,1.0
